채무자 법인/개인사업자 구분,보증종료일자,사고사유,사업장지역상세,주택형태,임대보증금 금액,임대보증금 금액 대비 사고금액 (%),보증종료일자 기준 사고발생일자 소요일
개인사업자,2023-07-31,기간만료미반환,경상남도 양산시 소토3길 9,다세대주택,260000000,100.0,-52
개인사업자,2023-12-16,기간만료미반환,광주광역시 북구 치촌마을길 9,다세대주택,455000000,100.0,-17
개인사업자,2024-06-28,기간만료미반환,부산광역시 부산진구 엄광로124번길 19,아파트,360000000,100.0,62
개인사업자,2023-08-02,기간만료미반환,전라남도 나주시 성정길 2,기타(오피스텔),335000000,100.0,63
개인사업자,2023-03-05,기간만료미반환,서울특별시 관악구 승방2길 2,다세대주택,380000000,100.0,62
개인사업자,2023-10-14,기간만료미반환,광주광역시 북구 동운로32번길 65,기타(오피스텔),253000000,100.0,61
개인사업자,2024-09-27,기간만료미반환,서울특별시 강서구 강서로18가길 36,다세대주택,270000000,100.0,62
개인사업자,2024-04-29,기간만료미반환,인천광역시 중구 공항서로512번길 464,기타(오피스텔),269000000,100.0,62
개인사업자,2023-03-25,기간만료미반환,,기타(오피스텔),265000000,100.0,62
개인사업자,2024-08-05,기간만료미반환,경기도 고양시 일산서구 송포로118번길 0,다세대주택,295000000,100.0,0
개인사업자,2023-02-09,기간만료미반환,부산광역시 동래구 법원북로41번길 42,다세대주택,223000000,100.0,-11
개인사업자,2023-04-20,기간만료미반환,전라남도 광양시 회암길 35,기타(오피스텔),265000000,100.0,-37
개인사업자,2023-01-05,기간만료미반환,,연립주택,230000000,100.0,-15
개인사업자,2024-02-23,기간만료미반환,서울특별시 서대문구 명지대5길 22,다세대주택,255000000,100.0,3
개인사업자,2023-08-14,기간만료미반환,충청남도 예산군 두루머리길 92,다세대주택,320000000,100.0,64
개인사업자,2025-01-30,기간만료미반환,서울특별시 구로구 신도림로17길 15,다세대주택,320000000,100.0,62
개인사업자,2024-02-22,기간만료미반환,경기도 안산시 상록구 각골로2안길 0,다세대주택,335000000,100.0,61
개인사업자,2024-05-26,기간만료미반환,전라남도 목포시 하당로241번길 28,다세대주택,384000000,100.0,25
개인사업자,2023-01-28,기간만료미반환,서울특별시 강서구 공항대로81길 3,다세대주택,255000000,100.0,100
개인사업자,2023-04-30,기간만료미반환,경상북도 안동시 태리합강길 21,다세대주택,227000000,100.0,62
개인사업자,2023-01-12,기간만료미반환,,다세대주택,235000000,100.0,62
개인사업자,2024-03-10,기간만료미반환,충청북도 충주시 충인6길 28,기타(오피스텔),248000000,100.0,61
개인사업자,2023-01-10,기간만료미반환,경상북도 영천시 관기길 31,다세대주택,168000000,100.0,60
개인사업자,2024-06-01,기간만료미반환,서울특별시 강서구 방화동로5길 15,기타(오피스텔),245000000,100.0,62
개인사업자,2024-06-28,기간만료미반환,전라남도 순천시 노동길 594,기타(오피스텔),285000000,100.0,61
개인사업자,2023-02-25,기간만료미반환,서울특별시 강서구 곰달래로53길 109,기타(오피스텔),255000000,100.0,-16
개인사업자,2023-11-11,기간만료미반환,서울특별시 강북구 인수봉로79길 16,다세대주택,345000000,100.0,62
개인사업자,2023-01-30,기간만료미반환,경상남도 거제시 옥포대첩로2길 59,다세대주택,338000000,100.0,49
개인사업자,2023-01-14,기간만료미반환,서울특별시 강서구 방화동로16길 64,다세대주택,157500000,100.0,-6
개인사업자,2023-05-27,기간만료미반환,부산광역시 남구 홍곡로320번길 2,다세대주택,278000000,100.0,62
개인사업자,2024-01-10,기간만료미반환,서울특별시 양천구 중앙로25길 11,아파트,148000000,100.0,3
개인사업자,2023-12-23,기간만료미반환,서울특별시 강서구 까치산로18라길 5,다세대주택,199000000,100.0,62
개인사업자,2024-08-04,기간만료미반환,,기타(오피스텔),460000000,100.0,62
개인사업자,2022-12-17,기간만료미반환,대구광역시 달성군 세천로 115,다세대주택,245000000,100.0,9
개인사업자,2024-05-25,기간만료미반환,대구광역시 달성군 과학마을로5길 6,기타(오피스텔),370000000,100.0,63
개인사업자,2023-08-09,기간만료미반환,서울특별시 은평구 불광로20길 8,다세대주택,246700000,100.0,39
개인사업자,2024-07-19,기간만료미반환,,기타(오피스텔),389000000,100.0,-4
개인사업자,2024-04-27,기간만료미반환,서울특별시 종로구 자하문로1길 50,아파트,345000000,100.0,62
개인사업자,2022-06-03,기간만료미반환,서울특별시 강서구 강서로13길 7,다세대주택,350000000,100.0,62
개인사업자,2023-03-09,기간만료미반환,부산광역시 서구 망양로213번길 7,다세대주택,227000000,100.0,13
개인사업자,2024-05-09,기간만료미반환,충청남도 예산군 예산로263번길 5,기타(오피스텔),270000000,100.0,62
개인사업자,2023-10-14,기간만료미반환,서울특별시 동작구 성대로12가길 19,다세대주택,425250000,100.0,51
개인사업자,2024-03-14,기간만료미반환,서울특별시 금천구 독산로70길 23,기타(오피스텔),330000000,100.0,63
개인사업자,2023-05-17,기간만료미반환,,기타(오피스텔),230000000,100.0,62
개인사업자,2024-04-27,기간만료미반환,광주광역시 북구 용호길 3,다세대주택,247000000,100.0,-37
개인사업자,2024-02-22,기간만료미반환,경기도 광명시 설월로 24,다세대주택,459000000,100.0,49
개인사업자,2023-07-08,기간만료미반환,서울특별시 양천구 남부순환로79길 33,기타(오피스텔),219000000,100.0,-42
개인사업자,2023-10-18,기간만료미반환,부산광역시 해운대구 해운대로774번길 33,다세대주택,205000000,100.0,93
개인사업자,2024-11-22,기간만료미반환,,기타(오피스텔),265000000,100.0,62
개인사업자,2024-01-14,기간만료미반환,서울특별시 강서구 금낭화로6길 1,기타(오피스텔),307000000,100.0,63
개인사업자,2023-05-17,기간만료미반환,부산광역시 남구 진남로232번길 67,기타(오피스텔),140000000,100.0,23
개인사업자,2023-09-14,기간만료미반환,경기도 오산시 경기대로761번길 36,다세대주택,195780000,100.0,63
개인사업자,2024-03-13,기간만료미반환,서울특별시 강서구 곰달래로51길 14,다세대주택,279000000,100.0,43
개인사업자,2023-05-30,기간만료미반환,서울특별시 금천구 시흥대로74나길 5,기타(오피스텔),250000000,100.0,106
개인사업자,2023-12-24,기간만료미반환,경상남도 양산시 야리로 30,다세대주택,265000000,100.0,34
개인사업자,2023-04-09,기간만료미반환,경기도 안양시 만안구 냉천로175번길 0,기타(오피스텔),230000000,100.0,4
개인사업자,2025-02-19,기간만료미반환,부산광역시 수영구 광안로 61,기타(오피스텔),356000000,100.0,55
개인사업자,2023-07-12,기간만료미반환,전라남도 광양시 이정2길 15,다세대주택,220000000,100.0,62
개인사업자,2023-06-06,기간만료미반환,경기도 시흥시 서해안로736번길 91,다세대주택,268000000,100.0,-40
개인사업자,2023-05-29,기간만료미반환,부산광역시 서구 보동길278번길 2,기타(오피스텔),249000000,100.0,7
개인사업자,2024-09-29,기간만료미반환,부산광역시 부산진구 성지로18번길 36,기타(오피스텔),288000000,100.0,-64
개인사업자,2023-08-30,기간만료미반환,경기도 수원시 영통구 반달로 0,기타(오피스텔),199300000,100.0,-37
개인사업자,2022-11-29,기간만료미반환,서울특별시 관악구 신림로11가길 44,다세대주택,241000000,100.0,62
개인사업자,2023-04-19,기간만료미반환,경기도 수원시 장안구 장안로54번길 0,다세대주택,225000000,100.0,62
개인사업자,2023-05-06,기간만료미반환,경상북도 영천시 신대길 3,다세대주택,240000000,100.0,61
개인사업자,2023-07-29,기간만료미반환,광주광역시 북구 일곡마을로111번길 12,다세대주택,237000000,100.0,62
개인사업자,2024-07-20,기간만료미반환,,다세대주택,230000000,100.0,62
개인사업자,2024-08-29,기간만료미반환,부산광역시 동래구 사직북로5번길 9,다세대주택,297000000,100.0,61
개인사업자,2023-05-05,기간만료미반환,대구광역시 달성군 비슬로36길 26,다세대주택,265000000,100.0,62
개인사업자,2023-04-30,기간만료미반환,충청북도 충주시 매산길 6,기타(오피스텔),261000000,100.0,62
개인사업자,2024-03-31,기간만료미반환,서울특별시 강동구 구천면로40길 3,다세대주택,360000000,100.0,62
개인사업자,2024-02-10,기간만료미반환,전라남도 광양시 예구9길 12,다세대주택,295000000,100.0,-47
개인사업자,2024-07-04,기간만료미반환,부산광역시 부산진구 진연로 13,다세대주택,264000000,100.0,-20
개인사업자,2023-09-19,기간만료미반환,,다세대주택,240000000,100.0,-74
개인사업자,2024-05-05,기간만료미반환,충청남도 예산군 원평3길 4,기타(오피스텔),289000000,100.0,-26
개인사업자,2023-08-09,기간만료미반환,전라남도 순천시 월곡길 55,다세대주택,335000000,100.0,-2
개인사업자,2023-08-10,기간만료미반환,서울특별시 구로구 고척로52길 89,기타(오피스텔),297000000,100.0,62
개인사업자,2024-04-11,기간만료미반환,서울특별시 관악구 봉천로21가길 10,다세대주택,334000000,100.0,60
개인사업자,2023-10-14,기간만료미반환,부산광역시 부산진구 국악로54번가길 5,다세대주택,305000000,100.0,55
개인사업자,2024-05-30,기간만료미반환,서울특별시 강서구 곰달래로17길 34,기타(오피스텔),255000000,100.0,33
개인사업자,2023-05-05,기간만료미반환,전라남도 광양시 신도길 7,다세대주택,249000000,100.0,63
개인사업자,2022-12-23,기간만료미반환,전라남도 목포시 양을로98번길 6,다세대주택,225000000,100.0,6
개인사업자,2023-10-01,기간만료미반환,서울특별시 강서구 방화대로34길 120,기타(오피스텔),243000000,100.0,-51
개인사업자,2022-10-29,기간만료미반환,광주광역시 광산구 산정공원로71번길 18,다세대주택,330000000,100.0,7
개인사업자,2022-10-07,기간만료미반환,부산광역시 강서구 공항진입로42번길 54,기타(오피스텔),337000000,100.0,62
개인사업자,2024-04-02,기간만료미반환,부산광역시 해운대구 해운대로570번길 17,다세대주택,345000000,100.0,62
개인사업자,2023-02-04,기간만료미반환,서울특별시 강동구 구천면로78길 38,기타(오피스텔),255000000,100.0,63
개인사업자,2024-04-20,기간만료미반환,부산광역시 부산진구 중앙대로989번길 59,다세대주택,295000000,100.0,63
개인사업자,2023-12-13,기간만료미반환,광주광역시 북구 경열로212번길 11,다세대주택,215000000,100.0,163
개인사업자,2024-03-24,기간만료미반환,경기도 수원시 영통구 영일로6번길 0,기타(오피스텔),258000000,100.0,136
개인사업자,2023-06-26,기간만료미반환,경기도 수원시 권선구 곡반정로33번길 0,다세대주택,280000000,100.0,62
개인사업자,2024-09-06,기간만료미반환,서울특별시 은평구 녹번로 55,다세대주택,405000000,100.0,2
개인사업자,2023-03-23,기간만료미반환,서울특별시 금천구 구로동로7라길 19,다세대주택,250000000,100.0,62
개인사업자,2023-10-20,기간만료미반환,서울특별시 영등포구 신길로1길 16,다세대주택,360000000,100.0,-17
개인사업자,2023-03-28,기간만료미반환,경기도 오산시 독산성로232번길 17,기타(오피스텔),285000000,100.0,4
개인사업자,2023-03-11,기간만료미반환,경기도 파주시 대추길 72,다세대주택,337000000,100.0,62
개인사업자,2024-05-27,기간만료미반환,서울특별시 금천구 금하로23나길 22,기타(오피스텔),259000000,100.0,-65
개인사업자,2024-07-28,기간만료미반환,부산광역시 연제구 연수로226번길 7,기타(오피스텔),350000000,100.0,62
개인사업자,2024-02-22,기간만료미반환,,기타(오피스텔),460000000,100.0,62
개인사업자,2023-03-07,기간만료미반환,전라남도 무안군 큰샘길 6,다세대주택,379000000,100.0,167
개인사업자,2024-02-29,기간만료미반환,서울특별시 구로구 고척로6길 16,다세대주택,205000000,100.0,62
개인사업자,2023-10-28,기간만료미반환,충청남도 예산군 내라송애길 6,다세대주택,335000000,100.0,62
개인사업자,2022-12-17,기간만료미반환,경상남도 양산시 북정16길 14,다세대주택,269000000,100.0,62
개인사업자,2023-06-13,기간만료미반환,,다세대주택,262000000,100.0,3
개인사업자,2024-08-19,기간만료미반환,경기도 고양시 일산동구 고일로251번길 0,기타(오피스텔),387000000,100.0,60
