상품명,경/공매신청일자,신청청구금액,채권구분,발생일자,발생금액,발생금액대비 총회수금액(%),신청일자대비 배당 소요일
전세보증금반환보증,2025-05-15,190000000,소송대지급금,2025-06-27,260100,100.0,331
전세보증금반환보증,2025-02-18,409371085,소송대지급금,2025-04-04,550000,100.0,406
전세보증금반환보증,2025-04-15,270000000,소송대지급금,2025-12-09,2482730,92.34,521
전세보증금반환보증,2023-07-26,409000000,소송대지급금,2024-06-07,764400,100.0,428
전세보증금반환보증,2024-11-19,141000000,소송대지급금,2024-11-14,550000,100.0,294
전세보증금반환보증,2024-11-19,95000000,소송대지급금,2025-03-14,551000,97.86,371
전세보증금반환보증,2024-03-28,294000000,소송대지급금,2024-07-23,551500,100.0,509
전세보증금반환보증,2024-03-26,400000000,소송대지급금,2024-11-15,1964500,76.03,377
전세보증금반환보증,2024-03-24,286000000,소송대지급금,2024-04-29,3777316,88.77,302
전세보증금반환보증,2025-02-28,142977126,소송대지급금,2025-06-19,550000,100.0,512
전세보증금반환보증,2023-06-13,127000000,소송대지급금,2023-06-09,660000,100.0,414
전세보증금반환보증,2025-01-23,200000000,소송대지급금,2025-06-27,2077900,100.0,354
전세보증금반환보증,2024-08-29,275000000,소송대지급금,2025-05-09,43900,100.0,548
전세보증금반환보증,2024-08-22,313694242,소송대지급금,2024-11-19,552000,100.0,561
전세보증금반환보증,2024-03-18,202485153,소송대지급금,2024-11-14,1481260,100.0,463
전세보증금반환보증,2025-03-07,210000000,소송대지급금,2025-01-02,2822500,100.0,328
전세보증금반환보증,2024-09-04,135000000,소송대지급금,2024-12-13,551000,100.0,635
전세보증금반환보증,2023-05-31,115000000,소송대지급금,2024-01-19,282700,100.0,572
전세보증금반환보증,2024-02-07,178306449,소송대지급금,2024-06-25,2916500,100.0,437
전세보증금반환보증,2023-11-06,190000000,소송대지급금,2024-04-25,3359010,100.0,554
전세보증금반환보증,2025-03-04,114213064,소송대지급금,2025-06-23,1664500,100.0,491
전세보증금반환보증,2024-09-24,280000000,소송대지급금,2024-07-01,3953494,100.0,265
전세보증금반환보증,2024-10-23,309000000,소송대지급금,2025-04-25,2676500,94.02,351
전세보증금반환보증,2024-12-03,285000000,소송대지급금,2025-07-11,3529100,100.0,492
전세보증금반환보증,2024-04-04,180000000,소송대지급금,2024-05-02,789400,99.04,456
전세보증금반환보증,2024-09-24,211000000,소송대지급금,2025-02-18,2114500,100.0,474
전세보증금반환보증,2024-04-18,345557615,소송대지급금,2024-09-02,3729130,100.0,438
전세보증금반환보증,2024-06-27,279000000,소송대지급금,2024-10-02,2810500,100.0,567
개인임대사업자임대보증금보증,2025-01-10,260000000,소송대지급금,2025-07-01,3030200,100.0,494
전세보증금반환보증,2023-05-25,281840519,소송대지급금,2023-06-23,1196900,100.0,542
전세보증금반환보증,2024-12-13,202000000,소송대지급금,2025-02-07,3147500,100.0,486
전세보증금반환보증,2024-04-24,344681205,소송대지급금,2024-02-15,3967700,94.18,460
전세보증금반환보증,2024-06-14,160000000,소송대지급금,2025-08-08,791400,100.0,650
전세보증금반환보증,2024-07-12,82647945,소송대지급금,2023-12-14,2521700,80.98,586
전세보증금반환보증,2023-12-04,90000000,소송대지급금,2024-11-13,2672500,100.0,483
전세보증금반환보증,2024-01-19,264000000,소송대지급금,2024-01-08,1099000,100.0,425
전세보증금반환보증,2023-07-26,155000000,소송대지급금,2023-09-13,854700,100.0,517
전세보증금반환보증,2023-12-29,240786009,소송대지급금,2024-03-19,3348480,100.0,414
전세보증금반환보증,2024-05-07,79000000,소송대지급금,2024-04-24,3018500,94.61,667
전세보증금반환보증,2024-03-26,141548790,소송대지급금,2024-03-13,4184630,100.0,376
전세보증금반환보증,2024-04-01,160000000,소송대지급금,2024-05-22,4443500,100.0,326
전세보증금반환보증,2024-05-10,270000000,소송대지급금,2024-06-18,550000,100.0,291
전세보증금반환보증,2024-08-21,85000000,소송대지급금,2025-05-12,2999790,91.58,469
전세보증금반환보증,2024-11-27,330000000,소송대지급금,2024-12-24,3492580,100.0,435
전세보증금반환보증,2024-07-05,220000000,소송대지급금,2025-01-02,2416500,100.0,366
개인임대사업자임대보증금보증,2025-02-07,97000000,소송대지급금,2024-12-19,3185310,100.0,344
전세보증금반환보증,2023-11-03,172174088,소송대지급금,2023-06-15,551500,99.48,390
개인임대사업자임대보증금보증,2024-04-04,115000000,소송대지급금,2024-11-11,2564300,100.0,545
전세보증금반환보증,2023-02-03,220000000,소송대지급금,2023-06-08,2626920,99.99,735
전세보증금반환보증,2025-02-24,179000000,소송대지급금,2024-12-31,551000,100.0,286
전세보증금반환보증,2023-06-26,166727102,소송대지급금,2023-11-09,2908700,100.0,560
전세보증금반환보증,2024-07-26,125000000,소송대지급금,2024-11-19,3690410,100.0,399
개인임대사업자임대보증금보증,2024-07-22,200000000,소송대지급금,2025-06-18,4070640,100.0,507
전세보증금반환보증,2023-10-17,95000000,소송대지급금,2024-03-05,3648730,100.0,635
개인임대사업자임대보증금보증,2024-10-02,252000000,소송대지급금,2024-09-11,901700,100.0,393
전세보증금반환보증,2024-03-18,359302347,소송대지급금,2024-11-05,1099000,100.0,392
전세보증금반환보증,2024-05-29,205000000,소송대지급금,2024-06-27,3219201,100.0,399
전세보증금반환보증,2024-08-23,400000000,소송대지급금,2024-12-26,820100,100.0,402
전세보증금반환보증,2024-04-30,85000000,소송대지급금,2024-12-06,550000,100.0,521
전세보증금반환보증,2024-04-19,210000000,소송대지급금,2024-07-05,550000,100.0,373
전세보증금반환보증,2023-07-13,207892384,소송대지급금,2023-07-20,1283000,100.0,486
전세보증금반환보증,2024-08-09,888500000,소송대지급금,2024-11-22,3280560,100.0,418
전세보증금반환보증,2024-10-11,280000000,소송대지급금,2024-07-23,2608500,99.89,461
전세보증금반환보증,2024-01-24,150000000,소송대지급금,2025-05-09,3387350,100.0,595
전세보증금반환보증,2024-06-20,269000000,소송대지급금,2024-07-17,2170500,99.86,559
전세보증금반환보증,2024-08-30,235000000,소송대지급금,2024-03-07,646600,100.0,395
전세보증금반환보증,2023-12-25,85000000,소송대지급금,2024-07-03,556000,100.0,559
전세보증금반환보증,2024-12-10,273903139,소송대지급금,2024-12-19,1007300,100.0,308
개인임대사업자임대보증금보증,2024-11-25,176456015,소송대지급금,2025-06-05,328000,100.0,455
전세보증금반환보증,2025-03-05,255000000,소송대지급금,2025-04-30,2920500,100.0,368
전세보증금반환보증,2024-01-31,125000000,소송대지급금,2024-05-22,551000,100.0,430
전세보증금반환보증,2024-08-20,325000000,소송대지급금,2024-09-03,556000,100.0,642
전세보증금반환보증,2024-11-29,400000000,소송대지급금,2025-09-10,398860,100.0,487
전세보증금반환보증,2024-08-21,241000000,소송대지급금,2025-03-14,2379950,100.0,13
전세보증금반환보증,2024-11-19,350000000,소송대지급금,2024-09-20,2524500,100.0,353
개인임대사업자임대보증금보증,2024-08-20,226946900,소송대지급금,2024-11-29,2947500,100.0,587
전세보증금반환보증,2024-04-11,420865752,소송대지급금,2025-01-02,551000,100.0,331
전세보증금반환보증,2025-04-16,409371085,소송대지급금,2025-05-02,3922410,100.0,350
전세보증금반환보증,2025-02-18,273000000,소송대지급금,2025-01-02,551500,100.0,232
전세보증금반환보증,2024-11-21,186000000,소송대지급금,2025-03-07,4135700,100.0,344
전세보증금반환보증,2024-05-14,100000000,소송대지급금,2024-11-18,2159690,100.0,521
개인임대사업자임대보증금보증,2024-07-23,300000000,소송대지급금,2024-10-18,47060,100.0,600
전세보증금반환보증,2024-06-10,123000000,소송대지급금,2024-06-19,3319010,67.65,590
전세보증금반환보증,2024-07-08,269000000,소송대지급금,2024-04-16,2653100,100.0,351
전세보증금반환보증,2024-10-04,128000000,소송대지급금,2024-11-05,3126220,100.0,386
전세보증금반환보증,2024-06-11,320000000,소송대지급금,2024-11-13,4454790,100.0,385
전세보증금반환보증,2024-08-20,161186797,소송대지급금,2024-12-31,952100,100.0,372
전세보증금반환보증,2024-07-30,286600434,소송대지급금,2024-10-15,2468500,100.0,393
전세보증금반환보증,2024-06-14,122005662,구상채권(신상품),2024-07-23,4528440,100.0,414
전세보증금반환보증,2024-06-07,178999750,소송대지급금,2024-05-24,2900860,55.38,337
개인임대사업자임대보증금보증,2025-03-13,120000000,소송대지급금,2025-06-19,1298200,100.0,297
전세보증금반환보증,2024-09-10,138961306,소송대지급금,2024-08-27,1764500,93.97,366
전세보증금반환보증,2024-04-23,0,소송대지급금,2024-07-15,550000,100.0,414
전세보증금반환보증,2025-05-28,199798903,소송대지급금,2026-04-06,1000,100.0,519
전세보증금반환보증,2024-04-17,248000000,소송대지급금,2024-08-16,2648040,100.0,336
전세보증금반환보증,2023-06-16,210000000,소송대지급금,2023-11-10,503600,100.0,491
전세보증금반환보증,2024-03-28,271000000,소송대지급금,2024-08-05,3674700,100.0,328
전세보증금반환보증,2024-11-20,197000000,소송대지급금,2025-02-26,3315500,100.0,491
전세보증금반환보증,2024-04-26,110000000,소송대지급금,2024-07-16,3717100,100.0,573
전세보증금반환보증,2024-07-07,0,소송대지급금,2024-05-22,550000,100.0,640
개인임대사업자임대보증금보증,2025-08-27,330000000,소송대지급금,2025-08-21,93600,100.0,236
전세보증금반환보증,2024-08-19,130999122,소송대지급금,2024-05-21,2568300,100.0,358
전세보증금반환보증,2024-11-19,265000000,소송대지급금,2024-12-02,2571500,100.0,453
전세보증금반환보증,2025-05-26,148000000,소송대지급금,2026-02-20,794900,99.54,372
개인임대사업자임대보증금보증,2024-09-03,299000000,소송대지급금,2025-04-02,556500,100.0,414
전세보증금반환보증,2024-09-03,299000000,소송대지급금,2024-11-22,2371960,100.0,373
전세보증금반환보증,2024-04-09,198000000,소송대지급금,2024-08-23,551500,100.0,418
개인임대사업자임대보증금보증,2025-04-10,83715594,소송대지급금,2025-06-30,2385900,100.0,309
전세보증금반환보증,2025-05-21,238223342,소송대지급금,2025-04-23,3128500,100.0,310
전세보증금반환보증,2024-12-17,160000000,소송대지급금,2025-01-02,2522230,100.0,442
전세보증금반환보증,2024-04-05,170696389,소송대지급금,2024-11-19,2404940,100.0,636
개인임대사업자임대보증금보증,2024-07-16,241000000,소송대지급금,2024-12-23,2873100,91.91,448
개인임대사업자임대보증금보증,2024-03-21,205000000,소송대지급금,2024-06-20,3564380,100.0,315
전세보증금반환보증,2024-11-21,255000000,소송대지급금,2024-11-28,973700,100.0,412
개인임대사업자임대보증금보증,2023-03-31,136188110,소송대지급금,2023-04-20,550000,100.0,628
전세보증금반환보증,2024-05-30,102000000,소송대지급금,2024-07-22,3017910,100.0,479
전세보증금반환보증,2024-08-26,230000000,소송대지급금,2024-11-20,3157310,100.0,516
전세보증금반환보증,2024-11-25,149583697,소송대지급금,2024-12-27,565000,100.0,374
개인임대사업자임대보증금보증,2024-11-01,180000000,소송대지급금,2024-12-02,550000,100.0,442
개인임대사업자임대보증금보증,2024-05-29,280134249,소송대지급금,2024-07-10,2977050,70.38,706
개인임대사업자임대보증금보증,2023-12-28,320000000,소송대지급금,2024-07-22,550000,100.0,422
전세보증금반환보증,2023-09-20,190000000,소송대지급금,2024-07-23,2923500,100.0,475
전세보증금반환보증,2025-03-17,260000000,소송대지급금,2025-10-29,562410,100.0,681
개인임대사업자임대보증금보증,2024-05-27,145000000,소송대지급금,2024-04-30,2515830,100.0,456
전세보증금반환보증,2024-06-14,235000000,소송대지급금,2024-07-19,3406810,100.0,438
전세보증금반환보증,2023-08-04,138000000,소송대지급금,2024-05-07,2712100,100.0,457
전세보증금반환보증,2024-06-21,102595595,소송대지급금,2023-11-29,2694700,95.63,427
전세보증금반환보증,2024-11-13,120000000,소송대지급금,2025-02-27,550000,100.0,328
전세보증금반환보증,2025-02-10,310000000,소송대지급금,2025-05-13,2955280,89.61,505
개인임대사업자임대보증금보증,2024-05-16,325000000,소송대지급금,2024-11-05,3537950,100.0,337
전세보증금반환보증,2023-07-14,195000000,소송대지급금,2024-08-30,563600,100.0,690
전세보증금반환보증,2025-03-28,99000000,소송대지급금,2025-10-16,255700,67.62,556
전세보증금반환보증,2025-04-14,180000000,소송대지급금,2025-06-17,1111930,100.0,602
전세보증금반환보증,2024-07-30,213000191,소송대지급금,2024-11-28,551500,100.0,547
전세보증금반환보증,2024-07-02,72000000,소송대지급금,2024-04-08,3484886,94.66,391
전세보증금반환보증,2024-02-14,75000000,소송대지급금,2024-06-18,2150700,96.18,455
개인임대사업자임대보증금보증,2024-07-10,240000000,소송대지급금,2024-11-13,1070200,100.0,508
전세보증금반환보증,2023-07-27,220000000,소송대지급금,2023-10-31,4072580,100.0,431
전세보증금반환보증,2024-09-03,251411717,소송대지급금,2024-10-11,551000,76.21,426
전세보증금반환보증,2023-12-28,196000000,소송대지급금,2024-06-17,550000,100.0,327
전세보증금반환보증,2024-08-30,290000000,소송대지급금,2024-08-16,31500,100.0,-121
전세보증금반환보증,2024-11-15,239500000,소송대지급금,2024-06-20,550000,100.0,359
전세보증금반환보증,2023-12-11,235000000,소송대지급금,2024-06-05,3020300,100.0,581
전세보증금반환보증,2023-09-08,209041213,소송대지급금,2023-08-28,3322580,100.0,561
전세보증금반환보증,2024-05-13,168130520,소송대지급금,2024-10-08,551000,100.0,559
전세보증금반환보증,2025-04-18,200000000,소송대지급금,2025-07-31,550000,100.0,317
개인임대사업자임대보증금보증,2024-03-19,165000000,소송대지급금,2023-12-13,2886480,100.0,435
전세보증금반환보증,2024-11-20,225000000,소송대지급금,2025-02-20,264700,100.0,346
전세보증금반환보증,2024-08-20,199000000,소송대지급금,2024-11-22,550000,68.72,470
