상품명,경공매구분,경매신청일자,배당금액,대위변제금액,물건종류,물건 소재지
전세보증금반환보증,강제경매,2025-07-01,114746117,42000000,다세대주택,
전세보증금반환보증,강제경매,2024-07-03,0,227000000,다세대주택,
전세보증금반환보증,강제경매,2024-02-07,0,140000000,다세대주택,인천광역시 연수구 청량로185번길 31
전세보증금반환보증,강제경매,2023-11-28,68202256,100000000,아파트,인천광역시 중구 신도시남로149번길 15
전세보증금반환보증,강제경매,2024-11-20,146040045,210000000,다세대주택,부산광역시 부산진구 범일로125번길 82
전세보증금반환보증,강제경매,2025-02-11,111940004,220000000,다세대주택,서울특별시 구로구 새말로16길 24
전세보증금반환보증,강제경매,2025-09-30,0,165000000,다세대주택,서울특별시 강서구 우장산로14길 21
전세보증금반환보증,강제경매,2024-11-05,95023913,198000000,다세대주택,경기도 파주시 금정14길 10
전세보증금반환보증,강제경매,2025-08-25,0,190000000,다세대주택,서울특별시 강서구 방화대로41길 38
전세보증금반환보증,강제경매,2025-04-01,0,164000000,다세대주택,경기도 파주시 원앙길 72
개인임대사업자임대보증금보증,임의경매,2025-04-01,32310492,163000000,연립주택,전라남도 광양시 한려대길 94
전세보증금반환보증,강제경매,2024-08-23,0,60000000,다세대주택,울산광역시 남구 은월로2번길 7
전세보증금반환보증,강제경매,2025-10-30,0,140000000,아파트,서울특별시 강서구 강서로5길 64
전세보증금반환보증,강제경매,2024-03-20,0,90000000,다세대주택,
전세보증금반환보증,강제경매,2024-04-23,75776459,190000000,다세대주택,부산광역시 남구 천제등로28번길 83
전세보증금반환보증,강제경매,2025-08-14,0,50000000,다세대주택,
전세보증금반환보증,강제경매,2023-12-21,47360734,97000000,다세대주택,서울특별시 금천구 독산로54길 288
전세보증금반환보증,강제경매,2024-03-19,68273857,217000000,다세대주택,서울특별시 금천구 독산로107길 42
전세보증금반환보증,강제경매,2024-11-28,0,95500000,다세대주택,경상남도 김해시 안양로156번길 19
전세보증금반환보증,강제경매,2025-07-31,0,90000000,다세대주택,
전세보증금반환보증,강제경매,2024-10-18,0,150000000,다세대주택,서울특별시 강동구 양재대로122가길 31
전세보증금반환보증,강제경매,2023-09-14,82527923,139500000,다세대주택,인천광역시 계양구 경인고속도로 17
임대보증금보증(세대_사용검사후),강제경매,2024-12-19,85000000,160000000,다세대주택,서울특별시 강서구 양천로66길 5
전세보증금반환보증,강제경매,2024-05-17,0,183000000,다세대주택,서울특별시 강서구 화곡로43길 20
전세보증금반환보증,강제경매,2024-10-08,89625524,165000000,다세대주택,
개인임대사업자임대보증금보증,강제경매,2025-02-21,62248115,186000000,아파트,서울특별시 강서구 수명로2가길 7
전세보증금반환보증,강제경매,2024-10-21,35194944,203000000,다세대주택,
전세보증금반환보증,강제경매,2025-09-11,0,220000000,다세대주택,경상남도 김해시 장등로10번길 22
전세보증금반환보증,강제경매,2025-12-01,50722305,189000000,다세대주택,경기도 파주시 여울길 40
전세보증금반환보증,강제경매,2025-02-10,0,210000000,아파트,서울특별시 서대문구 연희로35길 33
전세보증금반환보증,강제경매,2025-12-24,0,110000000,아파트,전라남도 광양시 선포길 141
전세보증금반환보증,강제경매,2025-01-10,0,170000000,다세대주택,서울특별시 강서구 우장산로6길 68
전세보증금반환보증,강제경매,2025-02-28,47997577,150000000,다세대주택,서울특별시 구로구 공원로6가길 49
전세보증금반환보증,강제경매,2024-11-25,0,125000000,연립주택,경기도 김포시 금파로 171
전세보증금반환보증,강제경매,2024-04-17,125062712,200000000,다세대주택,서울특별시 양천구 중앙로46길 35
전세보증금반환보증,강제경매,2024-04-11,0,215000000,다세대주택,
전세보증금반환보증,강제경매,2025-11-25,25453492,184500000,다세대주택,인천광역시 부평구 마장로13번길 14
전세보증금반환보증,강제경매,2025-05-21,42492887,125000000,다세대주택,서울특별시 양천구 목동중앙남로7길 2
전세보증금반환보증,강제경매,2023-12-08,78207081,183000000,다세대주택,인천광역시 남동구 앵고개로847번길 50
전세보증금반환보증,강제경매,2023-12-20,148146517,169000000,다세대주택,서울특별시 금천구 시흥대로36길 28
전세보증금반환보증,강제경매,2024-03-11,65128137,165000000,다세대주택,서울특별시 양천구 신월로15길 16
전세보증금반환보증,강제경매,2024-12-20,164899224,220000000,다세대주택,서울특별시 금천구 시흥대로12길 27
전세보증금반환보증,강제경매,2025-09-16,0,145000000,아파트,
전세보증금반환보증,강제경매,2025-05-09,50483731,190000000,다세대주택,서울특별시 강서구 월정로 186
전세보증금반환보증,강제경매,2025-08-27,0,175000000,다세대주택,서울특별시 구로구 오리로22가길 94
전세보증금반환보증,강제경매,2025-08-07,0,186000000,아파트,부산광역시 사상구 학감대로260번길 7
전세보증금반환보증,강제경매,2025-02-28,144799847,113000000,연립주택,
전세보증금반환보증,강제경매,2025-02-27,60902817,181000000,다세대주택,서울특별시 관악구 대학20길 27
전세보증금반환보증,강제경매,2024-03-20,54465103,105000000,다세대주택,인천광역시 남동구 호구포로744번길 60
전세보증금반환보증,강제경매,2024-09-02,85201557,150000000,다세대주택,
전세보증금반환보증,강제경매,2023-10-27,0,756314,아파트,
전세보증금반환보증,강제경매,2023-12-08,61305126,194000000,다세대주택,서울특별시 은평구 가좌로 196
전세보증금반환보증,강제경매,2023-12-08,86491691,117000000,다세대주택,
전세보증금반환보증,강제경매,2025-06-27,0,150000000,다세대주택,
전세보증금반환보증,강제경매,2024-08-13,68117864,190000000,다세대주택,서울특별시 구로구 천왕로1가길 9
전세보증금반환보증,임의경매,2024-10-28,0,210000000,다세대주택,인천광역시 부평구 창휘로3번길 2
전세보증금반환보증,강제경매,2025-08-07,0,215000000,다세대주택,서울특별시 강서구 개화동로23길 76
전세보증금반환보증,강제경매,2024-04-04,41513738,130000000,다세대주택,서울특별시 영등포구 경인로78길 13
전세보증금반환보증,강제경매,2024-07-03,0,67500000,다세대주택,경기도 파주시 보광로1125번길 38
전세보증금반환보증,강제경매,2024-08-21,0,190000000,다세대주택,인천광역시 부평구 정석로15번길 49
전세보증금반환보증,강제경매,2024-02-05,0,190000000,다세대주택,부산광역시 중구 중구로23번길 5
전세보증금반환보증,강제경매,2025-04-03,155150137,220000000,다세대주택,
임대보증금보증(세대_사용검사후),강제경매,2023-09-05,185420361,130000000,다세대주택,경기도 오산시 현충로 115
전세보증금반환보증,강제경매,2024-02-22,0,125000000,다세대주택,전라남도 광양시 진등5길 14
전세보증금반환보증,강제경매,2024-02-22,99137349,193000000,다세대주택,충청남도 서산시 금학우길리길 233
전세보증금반환보증,강제경매,2024-04-09,2541533,180000000,아파트,서울특별시 강서구 강서로17라길 7
전세보증금반환보증,강제경매,2025-02-12,0,200000000,아파트,서울특별시 동대문구 약령중앙로13길 8
전세보증금반환보증,강제경매,2025-01-02,91860252,223500000,다세대주택,
전세보증금반환보증,공매,2025-10-13,0,125000000,아파트,인천광역시 서구 꽃뫼1길 32
전세보증금반환보증,강제경매,2025-05-02,0,180000000,다세대주택,
전세보증금반환보증,강제경매,2025-07-24,0,171000000,다세대주택,서울특별시 금천구 시흥대로30길 11
전세보증금반환보증,강제경매,2023-09-20,0,200000000,다세대주택,서울특별시 관악구 남부순환로241길 26
전세보증금반환보증,강제경매,2024-03-27,152913781,165000000,다세대주택,서울특별시 관악구 봉천로13다길 17
전세보증금반환보증,강제경매,2024-03-20,71906740,109800000,다세대주택,서울특별시 은평구 연서로6길 5
전세보증금반환보증,강제경매,2024-06-28,0,157500000,다세대주택,부산광역시 서구 꽃마을로156번길 12
전세보증금반환보증,강제경매,2024-06-21,0,80000000,다세대주택,
전세보증금반환보증,강제경매,2025-03-21,0,164000000,아파트,인천광역시 부평구 동암남로20번길 1
전세보증금반환보증,강제경매,2025-03-11,62666105,90000000,다세대주택,서울특별시 강서구 등촌로5길 18
전세보증금반환보증,강제경매,2025-09-26,0,160000000,아파트,
전세보증금반환보증,강제경매,2024-08-21,0,118000000,다세대주택,인천광역시 부평구 동수로120번길 10
전세보증금반환보증,강제경매,2024-10-15,0,150000000,다세대주택,부산광역시 부산진구 가야대로572번길 88
전세보증금반환보증,강제경매,2025-08-26,0,165000000,다세대주택,서울특별시 은평구 불광로14길 4
전세보증금반환보증,강제경매,2024-05-09,106131323,195000000,다세대주택,서울특별시 금천구 독산로49길 28
전세보증금반환보증,강제경매,2024-07-10,86894550,160000000,다세대주택,인천광역시 남동구 서판로53번길 9
전세보증금반환보증,강제경매,2025-02-25,0,100000000,아파트,
전세보증금반환보증,강제경매,2025-01-16,0,175000000,다세대주택,인천광역시 부평구 갈월동로 2
전세보증금반환보증,강제경매,2023-11-09,178354844,190000000,아파트,서울특별시 강서구 강서로18가길 37
전세보증금반환보증,강제경매,2024-04-11,0,180000000,아파트,
전세보증금반환보증,강제경매,2024-01-10,0,155000000,다세대주택,
전세보증금반환보증,강제경매,2024-10-30,0,150000000,다세대주택,전라남도 광양시 도촌1길 22
전세보증금반환보증,강제경매,2025-10-02,0,91000000,단독주택,부산광역시 부산진구 성지곡로33번길 22
전세보증금반환보증,강제경매,2024-08-23,0,98000000,다세대주택,부산광역시 북구 만덕3로48번나길 46
전세보증금반환보증,강제경매,2024-11-19,105250757,65000000,아파트,인천광역시 서구 염곡로134번길 11
전세보증금반환보증,강제경매,2024-09-06,0,118012707,다세대주택,서울특별시 강서구 개화동로5길 9
전세보증금반환보증,강제경매,2024-02-22,0,210000000,아파트,
전세보증금반환보증,강제경매,2025-11-24,53214627,187500000,다세대주택,인천광역시 부평구 부일로19번길 25
전세보증금반환보증,강제경매,2024-07-10,85909551,150000000,다세대주택,인천광역시 부평구 동암남로27번길 26
전세보증금반환보증,강제경매,2025-02-27,0,187000000,다세대주택,인천광역시 부평구 백범로506번길 27
전세보증금반환보증,강제경매,2024-09-30,95398220,160000000,다세대주택,서울특별시 중랑구 중랑역로9길 5
전세보증금반환보증,강제경매,2025-04-10,0,160000000,다세대주택,광주광역시 서구 풍암2로57번길 12
전세보증금반환보증,강제경매,2025-01-10,36326734,150150000,다세대주택,울산광역시 북구 상방5길 28
